fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,home_goals,away_goals,venue_id,venue_name,venue_city,latitude,longitude,geocode_quality_status,geocode_resolver_version,captured_at_utc,source_class,source_name,source_url,evidence_time_status,usable_for_prematch,window_start_utc,window_end_utc,hourly_points,temperature_mean_c,temperature_min_c,temperature_max_c,apparent_temperature_mean_c,relative_humidity_mean_pct,dew_point_mean_c,surface_pressure_mean_hpa,precipitation_sum_mm,rain_sum_mm,showers_sum_mm,snowfall_sum_cm,weather_code_mode,visibility_min_m,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_mean_kmh,wind_gust_max_kmh,wind_direction_mean_deg,research_only,predictive_authority,betting_authority,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
864354,119,DNK,2022,HISTORICAL_BRIDGE,2022-07-18T17:00:00+00:00,Odense,FC Nordsjaelland,0,2,456,Nature Energy Park,Odense,55.396,10.388,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-18T16:30:00Z,2022-07-18T19:30:00Z,3,21.8,20.5,23,20,55.667,12.5,1016.733,0,0,,0,3,,17.2,19,35.033,40.3,240.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
865085,106,POL,2022,HISTORICAL_BRIDGE,2022-07-18T17:00:00+00:00,Gornik Zabrze,Cracovia Krakow,0,2,18625,Stadion im. Ernesta Pohla,Zabrze,50.325,18.786,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-18T16:30:00Z,2022-07-18T19:30:00Z,3,21.533,19.7,23.7,20.8,51.667,11.1,992.933,0,0,0,0,2,24140,7.133,8.9,11.967,14,21.436,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
864355,119,DNK,2022,HISTORICAL_BRIDGE,2022-07-22T17:00:00+00:00,FC Midtjylland,Silkeborg,1,3,453,MCH Arena,Herning,56.136,8.977,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-22T16:30:00Z,2022-07-22T19:30:00Z,3,15.533,15.1,15.9,13.6,83.333,12.767,1007.633,0,0,,0,3,,19.2,20.3,36.367,39.2,274.338,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
865092,106,POL,2022,HISTORICAL_BRIDGE,2022-07-22T18:30:00+00:00,Jagiellonia,Widzew Łódź,0,2,1249,Stadion Miejski,Białystok,53.133,23.164,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-22T18:00:00Z,2022-07-22T21:00:00Z,4,23.075,21,25.2,25.25,77,18.775,999.5,0,0,0,0,3,23520,7.075,8,12.15,13.3,204.107,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831116,103,NOR,2022,HISTORICAL_BRIDGE,2022-07-23T14:00:00+00:00,Bodo/Glimt,jerv,5,0,1175,Aspmyra Stadion,Bodø,67.283,14.375,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-23T13:30:00Z,2022-07-23T16:30:00Z,3,12.767,12.6,13.1,11.1,80,9.367,1015.933,0.6,0.6,,0,51,,10.4,10.6,25.933,26.3,341.995,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874356,218,AUT,2022,HISTORICAL_BRIDGE,2022-07-23T15:00:00+00:00,Lask Linz,Austria Klagenfurt,3,1,143,Raiffeisen Arena,Linz,48.306,14.286,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-23T14:30:00Z,2022-07-23T17:30:00Z,3,28.3,27.8,28.7,27.7,41,13.767,986.133,0,0,0,0,3,24140,12.3,14.6,27.933,30.2,285.002,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
865090,106,POL,2022,HISTORICAL_BRIDGE,2022-07-23T15:30:00+00:00,Cracovia Krakow,Korona Kielce,2,0,1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,50.061,19.937,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-23T15:00:00Z,2022-07-23T18:00:00Z,4,26.6,23,28.8,27.425,57.25,17.25,989.675,0,0,1.6,0,3,19460,11.825,17.2,23.025,33.8,300.974,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831121,103,NOR,2022,HISTORICAL_BRIDGE,2022-07-23T16:00:00+00:00,Rosenborg,Tromso,3,0,1190,Lerkendal Stadion,Trondheim,63.43,10.395,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-23T15:30:00Z,2022-07-23T18:30:00Z,3,15.033,14.7,15.3,12.6,63.333,8.133,1012.267,0,0,,0,3,,12.967,13.2,30.933,32,45.333,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874357,218,AUT,2022,HISTORICAL_BRIDGE,2022-07-23T17:30:00+00:00,Wolfsberger AC,Sturm Graz,1,1,1761,Lavanttal Arena,Wolfsberg,46.841,14.844,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-07-23T17:00:00Z,2022-07-23T20:00:00Z,4,26.975,24.4,29.8,28.925,56.25,17.175,965.125,0,0,1,0,3,24140,4.425,7,19.275,31.7,57,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881780,135,I1,2022,HISTORICAL_BRIDGE,2022-08-13T16:30:00+00:00,AC Milan,Udinese,4,2,907,Stadio Giuseppe Meazza,Milano,45.464,9.19,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T16:00:00Z,2022-08-13T19:00:00Z,4,27.825,25.6,29.4,26.15,30.75,8.85,995.475,0,0,0,0,0,24140,9.225,10.7,20,23.8,144.252,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872234,88,N1,2022,HISTORICAL_BRIDGE,2022-08-13T16:45:00+00:00,GO Ahead Eagles,PSV Eindhoven,2,5,1130,De Adelaarshorst,Deventer,52.255,6.164,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T16:15:00Z,2022-08-13T19:15:00Z,3,28.267,26.5,30.2,28.4,40,13.4,1012.3,0,0,,0,0,,6.7,10.3,13.233,16.6,115.496,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872236,88,N1,2022,HISTORICAL_BRIDGE,2022-08-13T18:00:00+00:00,Utrecht,Cambuur,0,0,1154,Stadion Galgenwaard,Utrecht,52.091,5.122,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T17:30:00Z,2022-08-13T20:30:00Z,3,25.867,24.8,27,25.4,41,11.333,1012.267,0,0,,0,0,,6.133,7.1,11.767,16.2,104.375,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874759,144,B1,2022,HISTORICAL_BRIDGE,2022-08-13T18:45:00+00:00,Union St. Gilloise,Kortrijk,2,1,194,Stade Joseph Mariën,Brussels,50.85,4.349,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:15:00Z,2022-08-13T21:15:00Z,3,24.867,23.3,26.5,23.033,35,8.133,1009.467,0,0,,0,0,,9,10.2,16.333,18.4,75.991,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881782,135,I1,2022,HISTORICAL_BRIDGE,2022-08-13T18:45:00+00:00,Lecce,Inter,1,2,911,Stadio Comunale Via del Mare,Lecce,40.355,18.172,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:15:00Z,2022-08-13T21:15:00Z,3,22.967,22.5,23.5,25,77.667,18.833,1004.6,0.2,0.2,0.9,0,1,24140,8.333,9.4,16.8,19.8,313.666,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881783,135,I1,2022,HISTORICAL_BRIDGE,2022-08-13T18:45:00+00:00,Monza,Torino,1,2,12086,U-Power Stadium,Monza,45.58,9.272,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:15:00Z,2022-08-13T21:15:00Z,3,23.333,22.1,24.6,22.2,42.667,9.833,993.567,0,0,0,0,0,24140,7.467,8.7,13.333,14.8,134.19,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
884351,203,T1,2022,HISTORICAL_BRIDGE,2022-08-13T18:45:00+00:00,Galatasaray,Giresunspor,0,1,22761,RAMS Park,İstanbul,41.014,28.95,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:15:00Z,2022-08-13T21:15:00Z,3,23.133,22.8,23.5,25.7,86,20.633,1003.2,0,0,0,0,0,24140,10.667,11.6,19.567,20.9,27.336,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871486,61,F1,2022,HISTORICAL_BRIDGE,2022-08-13T19:00:00+00:00,Paris Saint Germain,Montpellier,5,2,671,Parc des Princes,Paris,48.853,2.349,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:30:00Z,2022-08-13T21:30:00Z,3,24.4,23.2,25.9,22.733,35,7.833,1006.7,0,0,0,0,0,24140,7.267,7.9,12.933,14,82.671,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872237,88,N1,2022,HISTORICAL_BRIDGE,2022-08-13T19:00:00+00:00,Feyenoord,Heerenveen,0,0,1128,Stadion Feijenoord,Rotterdam,51.922,4.479,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:30:00Z,2022-08-13T21:30:00Z,3,24.733,23.7,25.9,23,38.667,9.7,1012.9,0,0,,0,0,,11.467,13,21.4,22,75.334,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
877943,140,SP1,2022,HISTORICAL_BRIDGE,2022-08-13T19:00:00+00:00,Barcelona,Rayo Vallecano,0,0,19939,Camp Nou,Barcelona,41.389,2.159,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-13T18:30:00Z,2022-08-13T21:30:00Z,3,27.4,27.2,27.5,32.8,83.667,24.4,1005.6,0,0,0,0,3,24140,6.133,8.7,15.1,16.9,109.826,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868694,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-14T11:00:00+00:00,Kilmarnock,Celtic,0,5,19215,The BBSP Stadium Rugby Park,Kilmarnock,55.612,-4.496,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T10:30:00Z,2022-08-14T13:30:00Z,3,25,24.6,25.3,25.333,53.667,14.933,1003.467,0,0,,0,2,19860,10.933,13.7,26.3,31.3,340.334,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872239,88,N1,2022,HISTORICAL_BRIDGE,2022-08-14T12:30:00+00:00,Ajax,Groningen,6,1,1117,Johan Cruijff Arena,Amsterdam,52.374,4.89,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:34:58Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T12:00:00Z,2022-08-14T15:00:00Z,4,29.55,28.4,30.3,29.575,37.25,13.375,1005.35,0,0,,0,3,,10.525,15.2,23.775,29.2,86.219,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872240,88,N1,2022,HISTORICAL_BRIDGE,2022-08-14T12:30:00+00:00,Twente,Fortuna Sittard,3,0,1153,De Grolsch Veste,Enschede,52.218,6.896,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T12:00:00Z,2022-08-14T15:00:00Z,4,29.575,29.4,29.9,30.45,41.25,15.1,1001.925,0.3,0.3,,0,51,,9.15,10.7,23.3,24.5,131.026,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867963,39,E0,2022,HISTORICAL_BRIDGE,2022-08-14T13:00:00+00:00,Nottingham Forest,West Ham,1,0,566,The City Ground,"Nottingham, Nottinghamshire",52.954,-1.15,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T12:30:00Z,2022-08-14T15:30:00Z,3,31.267,30.4,32,31.4,25.667,9.267,999.967,0,0,,0,0,25280,3.7,6.5,22.433,27,21.298,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871481,61,F1,2022,HISTORICAL_BRIDGE,2022-08-14T13:00:00+00:00,Auxerre,Angers,2,2,636,Stade de l'Abbé Deschamps,Auxerre,47.8,3.57,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T12:30:00Z,2022-08-14T15:30:00Z,3,24.467,24.3,24.6,23.6,55.333,14.9,993.933,0.4,0.4,0.5,0,3,3780,16.633,18,37.1,41.4,186.657,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871489,61,F1,2022,HISTORICAL_BRIDGE,2022-08-14T13:00:00+00:00,Estac Troyes,Toulouse,0,3,684,Stade de l'Aube,Troyes,48.301,4.085,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T12:30:00Z,2022-08-14T15:30:00Z,3,26.4,26,26.7,24.733,48,14.433,994.367,0.2,0.2,0,0,3,24140,21.833,26.1,46.767,49.3,212.035,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871177,78,D1,2022,HISTORICAL_BRIDGE,2022-08-14T13:30:00+00:00,FSV Mainz 05,Union Berlin,0,0,11899,MEWA ARENA,Mainz,49.982,8.28,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T13:00:00Z,2022-08-14T16:00:00Z,4,32.275,31.6,32.7,32.475,26,10.35,991.25,0,0,0,0,3,24140,3.325,4.8,17.1,22,129.849,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
868693,179,SC0,2022,HISTORICAL_BRIDGE,2022-08-14T14:00:00+00:00,Heart Of Midlothian,Dundee Utd,4,1,1393,Tynecastle Park,Edinburgh,55.952,-3.196,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T13:30:00Z,2022-08-14T16:30:00Z,3,16.8,16.5,17,16.4,85.667,14.367,998.633,0,0,,0,3,12100,12.5,15.5,29.867,35.6,26.534,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
872241,88,N1,2022,HISTORICAL_BRIDGE,2022-08-14T14:45:00+00:00,Sparta Rotterdam,AZ Alkmaar,2,3,10505,Sparta-Stadion Het Kasteel,Rotterdam,51.922,4.479,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T14:15:00Z,2022-08-14T17:15:00Z,3,29.467,29.2,29.9,27.133,35,12.333,1004.5,0,0,,0,3,,20.6,20.9,38.4,38.5,71.667,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871485,61,F1,2022,HISTORICAL_BRIDGE,2022-08-14T15:05:00+00:00,Nice,Strasbourg,1,1,663,Allianz Riviera,Nice,43.703,7.266,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T14:35:00Z,2022-08-14T17:35:00Z,3,27.633,26.7,28.9,29.733,59,18.767,1006.267,0,0,0,0,0,24140,8.4,15.3,28.433,32.4,170.163,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
867960,39,E0,2022,HISTORICAL_BRIDGE,2022-08-14T15:30:00+00:00,Chelsea,Tottenham,2,2,519,Stamford Bridge,London,51.509,-0.126,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T15:00:00Z,2022-08-14T18:00:00Z,4,31.1,30.3,31.8,29.1,23.75,8,1001.625,0,0,,0,3,19540,10.15,11.5,29.375,34.6,107.995,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871173,78,D1,2022,HISTORICAL_BRIDGE,2022-08-14T15:30:00+00:00,Bayern Munich,VfL Wolfsburg,2,0,700,Allianz Arena,München,48.137,11.575,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T15:00:00Z,2022-08-14T18:00:00Z,4,27.975,25.5,29.9,25.525,28.75,8,947.875,0,0,0,0,0,24140,13.4,16.1,30.425,32.8,52.499,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
884353,203,T1,2022,HISTORICAL_BRIDGE,2022-08-14T16:15:00+00:00,Gaziantep FK,Ankaragücü,1,0,2375,Gaziantep Stadyumu,Gaziantep,37.059,37.383,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T15:45:00Z,2022-08-14T18:45:00Z,3,25.833,24.4,27.6,24.867,63.333,18.2,911.133,0,0,0,0,0,24140,26.9,28.3,48.233,50,277.666,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
874762,144,B1,2022,HISTORICAL_BRIDGE,2022-08-14T16:30:00+00:00,OH Leuven,Club Brugge KV,0,3,186,King Power at Den Dreef Stadion,Heverlee,50.864,4.696,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T16:00:00Z,2022-08-14T19:00:00Z,4,29.75,27.3,32.2,27.525,25.25,7.5,1000.175,0,0,,0,3,,10.425,16.5,21.875,29.2,234.387,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881784,135,I1,2022,HISTORICAL_BRIDGE,2022-08-14T16:30:00+00:00,Fiorentina,Cremonese,3,2,902,Stadio Artemio Franchi,Firenze,43.779,11.246,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T16:00:00Z,2022-08-14T19:00:00Z,4,29.775,27.1,32.7,28.5,32,11,1001.75,0,0,0,0,3,24140,11.05,16.9,28.6,35.6,263.999,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
881785,135,I1,2022,HISTORICAL_BRIDGE,2022-08-14T16:30:00+00:00,Lazio,Bologna,2,1,910,Stadio Olimpico,Roma,41.892,12.511,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T16:00:00Z,2022-08-14T19:00:00Z,4,26.025,23.6,28.5,27.15,60,17.375,1002.375,0,0,0,0,1,24140,10.375,12,25.2,33.5,210.018,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
877951,140,SP1,2022,HISTORICAL_BRIDGE,2022-08-14T17:30:00+00:00,Valencia,Girona,1,0,1497,Estadio de Mestalla,Valencia,39.474,-0.38,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T17:00:00Z,2022-08-14T20:00:00Z,4,33.025,29.9,36,34.125,42.25,18,1002.475,0,0,0,0,0,24140,12.35,16.2,32.05,49,158.647,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
871487,61,F1,2022,HISTORICAL_BRIDGE,2022-08-14T18:45:00+00:00,Stade Brestois 29,Marseille,1,1,641,Stade Francis-Le Blé,Brest,48.39,-4.486,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T15:36:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-08-14T18:15:00Z,2022-08-14T21:15:00Z,3,18.5,18.2,19,19.233,92,17.2,1000.433,0,0,0,0,0,24140,12.233,13.4,23.4,25.2,262,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
